,Y,X,alpha,beta,t-stat,p-value,r-sq,ADF p-value,Coint Strength,Coint Strength p-value,Coint Strength Rsq
14492,ALNY,DE,3.694427092872017,3.062959284899345,59.964181921672726,0.0,0.5884270675122188,0.0228155496760303,-0.00635390417903504,0.0035506817715699164,0.02510878941783723
14493,ALNY,DECK,4.841771514479626,3.2163764936105457,60.59665667331189,0.0,0.5934995355054451,0.0097923918255031,-0.0068535704368293945,0.0018262577180077977,0.020151474652006174
14494,ALNY,DEO,-5.000123915963068,8.566868955380723,59.49599903603627,0.0,0.5846252822980453,0.0446249177835019,-0.0064703108395824755,0.0028983849933546767,0.022275787996072438
14495,ALNY,DFS,-0.3855291889081466,3.5042232691624866,59.04622007031564,0.0,0.5809350337369641,0.0345577636588563,-0.006395636949612683,0.0030246930351707974,0.027535915123194088
14496,ALNY,DG,2.5459039446508416,2.8341007141794323,67.87541536615441,0.0,0.6468724275645629,0.0206191873614429,-0.0076174557107458575,0.001211273945397535,0.024213817537489635
14497,ALNY,DGX,-1.6747287545284408,6.8145671777095975,65.51444617233953,0.0,0.6305351413027027,0.025554982506921,-0.006335044423132263,0.005966713093124096,0.022691284577472715
14498,ALNY,DHI,2.5210661609725493,2.2750507149582413,73.39164193204283,0.0,0.6816992820799654,0.0157868498356941,-0.007185334949481512,0.0036897161338112576,0.02915683629662902
14499,ALNY,DHR,3.6922294377653824,2.0704795496945274,70.39273045687445,0.0,0.6633260985786965,0.0249842605910949,-0.007396156635792116,0.0020114102575768344,0.037510015295655674
14500,ALNY,DIS,-1.760084008490049,3.973407420823445,73.50148827393471,0.0,0.6823479737823782,0.0163058264507987,-0.007836321960412826,0.0015517087364658652,0.029413874970069642
14501,ALNY,DLB,-0.5725917941183687,5.231283434220895,62.32934382030936,0.0,0.6070280019065492,0.0328929914403299,-0.00642528525815339,0.0037032621798621904,0.03935190151071377
14502,ALNY,DLR,0.9832024288849152,4.62256979535506,55.85767344715297,0.0,0.5536886536637482,0.040388517692915,-0.005877296017666239,0.005169401191916742,0.016448636828988894
14503,ALNY,DLTR,-3.7275156588088914,7.1430318213461055,53.75682239696421,0.0,0.534672535040495,0.0216380019378666,-0.004753078875955705,0.021484192324906167,0.009332879918968362
14504,ALNY,DOV,1.1290776377333738,3.9619076478868376,70.73923630657697,0.0,0.6655157906548013,0.0203403761712089,-0.007861899071381814,0.0011669886686999057,0.022518566832895548
14505,ALNY,DOX,-5.636555384198209,7.394583875148309,71.91423361883139,0.0,0.6728096491118504,0.0138254681512677,-0.007116556491580174,0.003449934800436155,0.034340184949511965
14507,ALNY,DRI,2.238783381726117,3.124889029011726,51.84236515477738,0.0,0.5165907240637767,0.0404974576166999,-0.00493029534663425,0.01462631068238994,0.016924052283985414
14508,ALNY,DTE,-1.5011851542795267,5.206905111614245,57.98655779677692,0.0,0.5720926761904646,0.0413301268390589,-0.005984617115023523,0.005523214439309303,0.007186602637798134
14509,ALNY,DUK,-6.757297073642131,10.595340043641196,65.92395353219717,0.0,0.6334336308594908,0.0117343581587882,-0.007648223435221131,0.0010246567147232728,0.008629710537741642
14513,ALNY,EA,2.237692979280584,2.0827180932136566,67.36299001700978,0.0,0.6434026438411173,0.030355968972528,-0.006673155617178003,0.0041312504322252065,0.03762618992895639
14514,ALNY,EBAY,-0.0818329554472356,3.892292104360248,76.13382099938724,0.0,0.6974020625520514,0.0096824122770802,-0.007589859114314919,0.002575141156101207,0.04414900435201918
14517,ALNY,ECL,-1.2598827015362537,4.441702566422346,69.49472011383291,0.0,0.6575676385426727,0.018348564475252,-0.007519022085727657,0.0016384731491910466,0.026412655915518224
14520,ALNY,EFX,1.2208607327912404,2.6800493356833166,71.43696738392305,0.0,0.6698712697438826,0.023935029949618,-0.006893975201134925,0.004732620700703495,0.020414603627496142
14523,ALNY,EL,3.190354624255681,2.696116757738689,68.4448908963094,0.0,0.6506800393532377,0.022957403678957,-0.007106293853962798,0.0026388117431105167,0.027516715104559886
14525,ALNY,ELS,2.435228956948285,2.6266999804356987,61.78331415126527,0.0,0.6028222774638672,0.0309157867849525,-0.0064316705774282055,0.003950941002434183,0.013432840387191392
14526,ALNY,ELV,2.212401449695889,2.47206798219148,72.24911475984864,0.0,0.674851807365203,0.0099955691453618,-0.007527823845457861,0.00214123853254815,0.025545731048744802
14527,ALNY,EME,0.2281590037029237,4.0642662672473895,61.479206392758805,0.0,0.6004570719423883,0.0306343612735226,-0.006507648222518349,0.0032599189515294487,0.02499321633066398
14528,ALNY,EMR,-4.799947063037899,9.285687776049492,64.2971575770008,0.0,0.6217547121566644,0.0165106112574904,-0.007301576280660964,0.0012527886436530724,0.034190610010592204
14530,ALNY,ENTG,5.789855929086084,1.0382223546445593,65.08345392920599,0.0,0.6274546503167369,0.0224590067810758,-0.0069971583709243735,0.0022490082909733746,0.025815832826581286
14533,ALNY,EQIX,2.619342364140577,1.6176433858153654,66.93276185541377,0.0,0.6404571925544139,0.0243477226686751,-0.007248953619771514,0.001918799447817845,0.02099921996231069
14535,ALNY,EQR,-4.52803855097568,9.346490688226243,49.17591521301002,0.0,0.4901962237550237,0.049526715647475,-0.005011738449602905,0.010952970276405712,0.013248027368126913
14539,ALNY,ES,-1.138086347062213,5.417403786728057,62.06374065170986,0.0,0.6049887892134758,0.026308406083899,-0.006837231657208863,0.002272075283032726,0.011441635824966045
14540,ALNY,ESS,-2.774099295645733,6.6853676714022265,56.839231571262616,0.0,0.562281224580341,0.0347232208602256,-0.005869628296580062,0.00577027645170119,0.013011031170250043
14542,ALNY,ETN,0.0770787767443965,4.7567066524547545,72.16132691490715,0.0,0.6743180178099072,0.0204572467303148,-0.008121734885316572,0.000903797495576871,0.028250492356050705
14543,ALNY,ETR,-2.4288019028966192,8.359642719130937,54.07031396275111,0.0,0.5375647168643383,0.0328845696392965,-0.0059571267622533335,0.004059546545959522,0.008805146067647707
14545,ALNY,EW,3.9499362677809233,1.6812906756970865,63.85759149312511,0.0,0.6185227740663188,0.0258274385038205,-0.00647377155473389,0.0040438355794326485,0.03530934936444452
14547,ALNY,EXC,-3.5140099407836414,11.832876297507902,43.88592928292413,7.1674787383e-313,0.4336828918248155,0.0442742530272092,-0.004281488912857029,0.02212342662656455,0.011725708594898188
14548,ALNY,EXPD,0.0191187710754482,6.108200355677586,66.93963473191788,0.0,0.640504478891991,0.0204766396375047,-0.007270756873576783,0.00184952784678828,0.02260178296044202
14550,ALNY,EXR,2.1459841234573185,1.873400704426209,70.54508872188848,0.0,0.6642910998446105,0.0469892595234822,-0.006424434269084716,0.008461146448934873,0.005226822284344457
14552,ALNY,FAST,0.9812494312822584,5.785755426217419,58.07579471441783,0.0,0.5728453949728103,0.0408659410794641,-0.006049025835654675,0.004523313992723137,0.033055469604889254
14553,ALNY,FCNCA,2.1179215929610824,3.767672042639176,62.10146042662112,0.0,0.6052791450053867,0.0223208890737506,-0.006482194623799694,0.0036882727524981803,0.019121151634969413
14555,ALNY,FDS,1.0592263969632334,3.71815703933374,73.55081113348449,0.0,0.6826387023248417,0.0223073591172197,-0.006945696594506765,0.004932091037905217,0.03548808890210231
14558,ALNY,FERG,0.1547778602169111,3.7167960769005854,80.53907575949556,0.0,0.7206034479800505,0.0159257629344931,-0.007594538176794474,0.004592102465235512,0.003275338848885645
14562,ALNY,FITB,-0.445471557411607,4.899035575483427,58.65450761399079,0.0,0.5776907374986004,0.0329393157293903,-0.005838500249064103,0.0066727078114864205,0.024542501136686656
14567,ALNY,FNF,0.4997901262724945,2.6423318647849148,67.9170686831635,0.0,0.6471526518831707,0.0240088292283341,-0.006712466282705604,0.004335540793046707,0.025904779400165112
14568,ALNY,FNV,1.512258212011585,3.964283326652945,60.557596882698505,0.0,0.5931883746268989,0.0204714482228275,-0.007527323749648922,0.0006735259001811958,0.00595769609205532
14569,ALNY,FSLR,-1.0497914662931216,7.285119308706393,60.325700051747525,0.0,0.5913353398976764,0.004790561263334,-0.004705791836982804,0.03172367154009108,0.02466916465948532
14571,ALNY,FTS,-6.371145267410365,13.471310129536118,51.538058395101984,0.0,0.5136498532434379,0.0334738285044407,-0.006023186224400385,0.002744339670912403,0.018850347201783024
14574,ALNY,GEN,-0.3461563005013124,4.8898447168436805,66.76916779804317,0.0,0.6393294017348736,0.0126984104357348,-0.00871493094506521,0.0001884584670442065,0.02082196943993231
14576,ALNY,GGG,1.5715143742452993,2.7985590135753307,72.27087808977072,0.0,0.6749839677870642,0.0185177772635211,-0.00804489042563621,0.0009520155021428245,0.039270165438429205
14577,ALNY,GIB,-0.5355844158667049,3.900456550367093,61.88483934490542,0.0,0.6036082424695273,0.0376777574902373,-0.006302295450345474,0.004357627207127993,0.03374749076576533
14579,ALNY,GIS,-8.760774982937107,11.83587897912114,55.56300606150524,0.0,0.5510730405989535,0.0251304759445931,-0.005832408689029741,0.005649849945707687,0.005798509349330683
14581,ALNY,GLW,-0.2623147077397784,4.62369052895715,61.67459794438916,0.0,0.6019786193007439,0.0404681129965181,-0.0063895324898470985,0.003673606858798317,0.03961813802521896
14582,ALNY,GM,-2.494221247911251,6.383639768165643,57.1216972033112,0.0,0.5647198642193954,0.0239362751228799,-0.00636384015619026,0.0026810534762378084,0.02467585007719686
14584,ALNY,GPC,-7.05217959093422,9.77715445340444,65.56912392911634,0.0,0.6309237479269241,0.0167582094952249,-0.00644008759122465,0.005191223312779519,0.02360555531890285
14586,ALNY,GRMN,2.8894046687393025,3.298734969124535,65.39115235297268,0.0,0.6296570518628648,0.0232822883618224,-0.00726569011085966,0.0014646731835889402,0.036668299952967276
14587,ALNY,GS,-1.792062194483051,5.023988055863958,73.93739868251264,0.0,0.6849057550031301,0.0133279501306195,-0.008094287220257743,0.0010695849884178102,0.03850397215118018
14588,ALNY,GSK,-19.09888304073148,23.74944866623764,42.48482935437876,8.944764695836782e-298,0.4178187812477365,0.0373735181291716,-0.005121769821224633,0.005029570967159927,0.03208459312922274
14589,ALNY,GWW,-2.254279038382346,7.526859215989051,57.95299491062752,0.0,0.5718091847191092,0.032986066348983,-0.0056681187663449595,0.008272072289941835,0.016696516579979614
14590,ALNY,H,-4.86587858831167,9.488040188280902,50.61984397376235,0.0,0.5046646804302719,0.0279222686118407,-0.004642774661434512,0.019001855032807484,0.03247128655638942
14592,ALNY,HBAN,-1.8251573990703247,5.031051453923032,55.39891026839432,0.0,0.549609183714103,0.0446044418064508,-0.00525031775598592,0.0117386183556592,0.02505449103888202
14593,ALNY,HCA,2.623169111509533,1.318062810737379,72.61002498267578,0.0,0.677034759553164,0.0109158696763559,-0.0072293347308104655,0.0034439528527512434,0.017080107742879158
14594,ALNY,HD,2.434034161543324,1.730842380909945,76.41098308586851,0.0,0.6989335785442392,0.0193831439726827,-0.007685034538723761,0.0025501556491070924,0.027069490131458207
14598,ALNY,HIG,-2.003829689781456,4.099177701952312,62.17608561990907,0.0,0.6058528499755591,0.0241654541590488,-0.006306681958358475,0.0048616527733692325,0.014305056177299047
14600,ALNY,HOLX,-0.5131449048610986,4.691713095207867,72.28169193929432,0.0,0.675049611025057,0.0147608532742466,-0.006645982028586224,0.006069718861152129,0.05056475442185937
14601,ALNY,HON,0.1931170226797554,3.626787411513873,70.27647438332974,0.0,0.6625874337874955,0.0169508890345983,-0.007662605322371561,0.001395516747941568,0.03249193976367426
14602,ALNY,HPQ,0.4544676565313797,5.632662057741718,65.38504586637724,0.0,0.6296134965277963,0.0194652358945243,-0.006287277819844027,0.006206841761343712,0.026239479094035123
14606,ALNY,HSY,-2.5185177324654595,6.022585949889865,66.09608887815295,0.0,0.6346437860038794,0.0213676432199097,-0.008131365642336004,0.00048082184650565267,0.012017217903091182
14608,ALNY,HUBB,-3.9348713842363727,6.953670319086815,74.18917586448006,0.0,0.6863711941014392,0.0102721435672888,-0.00858863508556419,0.0005860765301365302,0.024758596838038938
14609,ALNY,HUM,1.7022729863384738,3.0327648334298303,76.3073938854625,0.0,0.6983623424101479,0.0058066329863935,-0.007937735699667516,0.0017874524335427877,0.029322865380683183
14611,ALNY,IBN,-0.8149664678164199,5.2816741354724845,62.92518274717037,0.0,0.6115577327659976,0.0142921040857739,-0.007018674837717868,0.001672874831277393,0.03415624768247416
14612,ALNY,ICE,0.9108309626737812,3.155696975197034,73.65939639725237,0.0,0.6832775592766587,0.0175404700033669,-0.007890456002005058,0.001411159954427487,0.03513518074777566
14613,ALNY,ICLR,3.0083081433696464,1.1596303850376697,78.07493405828572,0.0,0.7079213810106919,0.0177271208795188,-0.007705607711651559,0.0027137109869089836,0.03929578674401324
14615,ALNY,IEX,1.5691894867129128,2.503469267989456,72.60415617135364,0.0,0.6769994102964034,0.0188421574290896,-0.007848971468328515,0.0013270681575753892,0.03688680943809641
14616,ALNY,IFF,-4.478817642787626,5.993540962374299,59.12876349294125,0.0,0.581615062731148,0.0349445516213168,-0.005438774585165196,0.012000434880278988,0.022506979136108995
14618,ALNY,ILMN,1.5092628484465676,1.239043805435769,84.90241074765639,0.0,0.741346134597964,0.0062989974499227,-0.008040052435624626,0.002463908275845937,0.09180756591234795
14621,ALNY,INFY,2.0285516603735525,4.752370361807787,65.99203070864314,0.0,0.6339128102353444,0.0281055010759294,-0.00608587237307016,0.008751239767408431,0.018042055473181606
14623,ALNY,INTC,-0.3965153639526476,5.355460170232603,59.25180395072382,0.0,0.5826263892453791,0.0443292280755795,-0.006245271474611971,0.003633890496484702,0.040654710083158574
14624,ALNY,INTU,4.575157898142183,1.4602370011084629,66.93908055831112,0.0,0.6405006663822799,0.0336562670714177,-0.006675529830279097,0.004098854166978881,0.031091434733736878
14625,ALNY,IP,-6.818208277206537,8.863612117983466,54.84214250675152,0.0,0.5446035553226724,0.0427251280800088,-0.006932471182538834,0.0008119802966866909,0.027423240986435116
14626,ALNY,IPG,-1.460691693123384,4.798799778874948,62.31851623858039,0.0,0.6069451136293819,0.028403821012364,-0.005802063734088391,0.00951645381153414,0.01918066452970224
14627,ALNY,IRM,-2.722858828478151,7.31798782198133,59.12926129128195,0.0,0.5816191599947371,0.031697781631945,-0.006205670549783588,0.00447165617379498,0.006638858480770837
14628,ALNY,ISRG,3.963852964237294,2.534011031217887,61.46092591805776,0.0,0.6003143715601206,0.0262083253625554,-0.00617697468044921,0.004896020244141767,0.039772394301624714
14629,ALNY,IT,2.138824679739196,2.382860306769546,64.9268572760083,0.0,0.6263277323611298,0.046990011440335,-0.006269219810896301,0.006350410044977505,0.017449231587231995
14631,ALNY,ITW,0.5836697775740509,3.0941758369999466,75.72696964548436,0.0,0.695135770546957,0.012947461034727,-0.008713803901396202,0.0005670232432823169,0.028600066758882048
14633,ALNY,J,0.903006122914898,5.505724104884849,54.12301893753617,0.0,0.5380490686773163,0.0345480886997217,-0.006043943741968083,0.003299219535910172,0.024942101443428455
14634,ALNY,JBHT,-2.4143893834325274,5.406560308535584,80.08171873892731,0.0,0.718304548365658,0.0087306649780482,-0.008698162422922427,0.0010072286623046746,0.01882837125824144
14635,ALNY,JBL,0.6532924181367931,6.139028746547637,59.701509029401066,0.0,0.586299025150478,0.0406748311152533,-0.006497892868757462,0.0026520659676625025,0.03628759749298738
14637,ALNY,JHX,2.311184774802848,2.6571586935383578,69.66626335234402,0.0,0.6586770519077738,0.0220456401022485,-0.0064322232551021884,0.007330291310907013,0.02204477049698783
14639,ALNY,JNJ,-3.8017815283750136,6.498422639092674,74.28971628050341,0.0,0.6869539565651754,0.0155360746158803,-0.008348736553591588,0.0008085749187909547,0.0304078081742577
14640,ALNY,JPM,1.2270172392719432,2.990855342184398,66.80910772958728,0.0,0.639605138381649,0.0236583597093591,-0.00720693610062784,0.001968004073279108,0.02535551838541883
14643,ALNY,KDP,2.9670255784558224,2.036521486902213,60.333290503595855,0.0,0.5913961476384029,0.0353632080609913,-0.006025793026009958,0.006380933524073673,0.0055482020567344525
14644,ALNY,KEY,-1.5623514970776953,5.202278854090693,55.30541695600868,0.0,0.548772826270471,0.0374059669713393,-0.005621473857854896,0.006832822123433703,0.02795690649054472
14646,ALNY,KKR,3.191179497811224,2.5205933221697445,69.82090541403481,0.0,0.659673340962987,0.0337781722102086,-0.006973175579203879,0.003585615545749533,0.02826378046339373
14647,ALNY,KLAC,5.001674706472285,1.3653243889369733,66.03934664972829,0.0,0.6342454092550801,0.0320248720550585,-0.007156909151191468,0.0019487254651254175,0.02733337090414567
14648,ALNY,KMB,-6.3235288085723536,8.253668758075483,58.87434887195254,0.0,0.5795150397552572,0.0328916164566629,-0.00573035280211478,0.008446853537027343,0.007586550061108754
14650,ALNY,KMX,-1.2480116894380875,5.042279712948906,85.2157259455587,0.0,0.7427562604568373,0.0008365555096324,-0.009800283731672629,0.00037791214474866905,0.026804714126365092
14651,ALNY,KO,-8.790655357653078,12.451858965839405,60.54271753420935,0.0,0.5930697692148286,0.0206630689216685,-0.006756547168059356,0.0022187458042265875,0.010243729978037797
14653,ALNY,KR,-2.268626246608957,4.908637828970208,62.467927785139565,0.0,0.6080870879878698,0.0186411108440748,-0.004264738301731139,0.05844562406500765,0.010190685330016103
14655,ALNY,LAMR,0.0656457277099098,3.572331482475915,64.41761423839807,0.0,0.622634659651695,0.025010236743785,-0.006268233946451648,0.005974400723099194,0.022136447702361006
